15:37:34.383 2023-11-10,13:06:04,VB,827,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-29,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8069,LO,9713.9951,P,0,V,0.39,S,4,6.8069,13.9951,-0.0002,0.0000,-0.4,0.0,50
15:37:34.443 2023-11-10,13:06:04,VB,800,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8069,LO,9713.9951,P,0,V,0.39,S,4,6.8069,13.9951,-0.0002,0.0000,-0.4,0.0,51
15:37:34.467 2023-11-10,13:06:04,VB,814,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8069,LO,9713.9951,P,0,V,0.15,S,4,6.8069,13.9951,-0.0002,0.0000,-0.4,0.0,52
15:37:34.527 2023-11-10,13:06:04,VB,819,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-29,3,35,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8069,LO,9713.9951,P,0,V,0.15,S,4,6.8069,13.9951,-0.0002,0.0000,-0.4,0.0,53
15:37:34.584 2023-11-10,13:06:04,VB,810,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8069,LO,9713.9951,P,0,V,0.58,S,4,6.8069,13.9951,-0.0002,0.0000,-0.4,0.0,54
15:37:34.645 2023-11-10,13:06:04,VB,827,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8064,LO,9713.9941,P,0,V,0.58,S,4,6.8064,13.9941,-0.0007,-0.0010,-1.3,-1.6,55
15:37:34.668 2023-11-10,13:06:04,VB,799,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8064,LO,9713.9941,P,0,V,0.23,S,4,6.8064,13.9941,-0.0007,-0.0010,-1.3,-1.6,56
15:37:34.730 2023-11-10,13:06:04,VB,827,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8076,LO,9713.9961,P,0,V,0.23,S,4,6.8076,13.9961,0.0005,0.0010,0.9,1.6,57
15:37:34.785 2023-11-10,13:06:04,VB,814,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8076,LO,9713.9961,P,0,V,0.27,S,4,6.8076,13.9961,0.0005,0.0010,0.9,1.6,58
15:37:34.845 2023-11-10,13:06:04,VB,808,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-29,3,33,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8066,LO,9713.9951,P,0,V,0.27,S,4,6.8066,13.9951,-0.0005,0.0000,-0.9,0.0,59
15:37:34.869 2023-11-10,13:06:04,VB,819,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-29,3,33,AC,2,-1,-10,GR,2,0,-10,T,28,F,1,LA,3306.8066,LO,9713.9951,P,0,V,0.89,S,4,6.8066,13.9951,-0.0005,0.0000,-0.9,0.0,60
15:37:34.930 2023-11-10,13:06:04,VB,810,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8074,LO,9713.9951,P,0,V,0.89,S,4,6.8074,13.9951,0.0003,0.0000,0.6,0.0,61
15:37:34.986 2023-11-10,13:06:04,VB,799,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-29,3,33,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8074,LO,9713.9951,P,0,V,0.22,S,4,6.8074,13.9951,0.0003,0.0000,0.6,0.0,62
15:37:35.047 2023-11-10,13:06:04,VB,822,CS,0,CG,0,CA,1,CM,1,EU,110,12,178,GY,0,0,0,LA,0,0,0,MA,-30,3,34,AC,2,0,-10,GR,2,0,-10,T,28,F,1,LA,3306.8074,LO,9713.9951,P,0,V,0.22,S,4,6.8074,13.9951,0.0003,0.0000,0.6,0.0,63
