aaaaa
2023-11-10,19:17:57,VB,0820,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0832,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,  -0,LA,   0,   0,   0,MA, -39,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0830,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0813,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,   0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0816,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,25,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0822,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0809,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,  -0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:57,VB,0809,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,  -0,LA,   0,  -0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0802,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0816,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,  -0,   0,LA,  -0,   0,   0,MA, -39,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0822,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,   0,   0,MA, -39,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0802,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,   0,   0,   0,MA, -39,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0797,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,   0,   0,   0,MA, -39,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0833,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,  -0,LA,  -0,   0,   0,MA, -38,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0816,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,  -0,  -0,   0,MA, -39,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0822,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,  -0,  -0,LA,  -0,   0,   0,MA, -39,  13,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0802,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,  -0,   0,MA, -39,  13,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0832,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,   0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0796,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,  -0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0809,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0818,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,  -0,LA,   0,   0,   0,MA, -38,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0802,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0814,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,  -0,LA,   0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0833,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,   0,   0,MA, -39,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0824,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -39,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0822,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,  -0,LA,  -0,  -0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0813,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,  -0,  -0,LA,   0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:58,VB,0822,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0819,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0837,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,   0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0810,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0830,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,  -0,LA,   0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0814,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,  -0,LA,  -0,  -0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0816,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0833,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,   0,  -0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0808,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,  -0,LA,  -0,  -0,   0,MA, -39,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0800,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,  -0,LA,   0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0809,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,   0,   0,MA, -39,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0814,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,  -0,   0,LA,  -0,  -0,   0,MA, -39,  15,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0816,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,  -0,LA,  -0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0809,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,  -0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0811,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,  -0,LA,  -0,  -0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0819,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,   0,  -0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0815,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,  -0,LA,  -0,   0,   0,MA, -38,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0830,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,  -0,LA,  -0,  -0,   0,MA, -38,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0832,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,  -0,LA,  -0,  -0,   0,MA, -39,  14,  -0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0816,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,  -0,LA,  -0,   0,   0,MA, -39,  14,  -0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:17:59,VB,0816,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,  -0,LA,   0,  -0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0822,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0802,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,   0,  -0,   0,MA, -39,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0830,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -39,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0859,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0822,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,  -0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0814,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0833,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   1,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0835,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,   0,   0,   0,MA, -39,  14,  -0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0809,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,  -0,LA,   0,  -0,   0,MA, -39,  14,  -0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0814,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,  -0,   0,LA,  -0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0830,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,   0,   0,   0,LA,  -0,   0,   0,MA, -38,  14,   2,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
2023-11-10,19:18:00,VB,0808,CS,0,CG,3,CA,0,CM,0,EU, 107,   3, 175,GY,  -0,   0,   0,LA,   0,  -0,   0,MA, -39,  14,   0,AC,   1,  -1, -10,GR,   1,  -1, -10,T,26,F,0,LA,0000.0000,LO,0000.0000,P, 0.00,V,00.00000,S,00
